customer_id,full_name,email,phone,gender,birth_date,registration_date,city_id,address,membership_tier,total_orders,total_spent,city_name
1330,Yusuf Ramadhan,yusuf.ramadhan171@email.com,084579402178,M,2001-11-28,2026-01-14,28,Jl. Mawar No. 120,Silver,4,5374915,Ambon
1331,Kartika Kusuma,kartika.kusuma227@email.com,082604895370,F,1992-10-07,2024-05-20,18,Jl. Gajah Mada No. 191,Silver,2,10148141,Banjarmasin
1332,Rudi Susanto,rudi.susanto690@email.com,082694638707,M,1985-04-05,2026-04-24,1,Jl. Sudirman No. 32,Silver,5,4233677,Jakarta
1333,Ahmad Putri,ahmad.putri315@email.com,089015008408,M,1973-10-16,2024-12-26,28,Jl. Gajah Mada No. 32,Bronze,5,3225460,Ambon
1334,Bella Lestari,bella.lestari548@email.com,084425670637,F,1998-06-27,2025-11-14,2,Jl. Melati No. 184,Bronze,5,3697226,Bogor
1335,Kartika Santoso,kartika.santoso473@email.com,086182239160,F,1984-04-23,2022-10-05,29,Jl. Sudirman No. 88,Gold,3,643430,Sorong
1336,Gita Saputra,gita.saputra223@email.com,088259384311,F,1973-08-03,2024-04-03,25,Jl. Melati No. 185,Silver,5,3841447,Mataram
1337,Irfan Pratama,irfan.pratama8@email.com,087986328381,M,2004-01-23,2026-06-24,8,Jl. Melati No. 83,Platinum,6,3843419,Yogyakarta
1338,Citra Pratama,citra.pratama89@email.com,088089537254,F,1993-11-08,2023-08-21,21,Jl. Pahlawan No. 97,Bronze,3,4102329,Makassar
1339,Tika Kusuma,tika.kusuma298@email.com,086351955883,F,1972-02-13,2023-12-12,12,Jl. Kenanga No. 11,Silver,5,6276740,Palembang
1340,Sandi Nugroho,sandi.nugroho609@email.com,086919368238,M,1966-03-18,2024-07-24,6,Jl. Merdeka No. 88,Gold,1,998458,Bandung
1341,Fitri Sari,fitri.sari837@email.com,082770422751,F,1981-05-03,2024-02-13,3,Jl. Merdeka No. 27,Silver,2,5623547,Depok
1342,Kartika Ramadhan,kartika.ramadhan838@email.com,086581795719,F,1986-09-28,2023-02-24,29,Jl. Ahmad Yani No. 11,Platinum,4,3890067,Sorong
1343,Budi Putri,budi.putri503@email.com,085209622941,M,1999-01-05,2025-02-21,22,Jl. Merdeka No. 68,Bronze,6,12813010,Manado
1344,Gita Saputra,gita.saputra266@email.com,088200221515,F,1971-05-21,2024-11-08,5,Jl. Mawar No. 30,Silver,3,10642625,Bekasi
1345,Wawan Pratama,wawan.pratama589@email.com,084424324949,M,1966-10-14,2023-03-09,26,Jl. Pahlawan No. 127,Bronze,4,9216764,Kupang
1346,Wawan Kusuma,wawan.kusuma522@email.com,089422071492,M,1999-05-20,2024-11-01,6,Jl. Sudirman No. 181,Bronze,5,16840961,Bandung
1347,Sari Susanto,sari.susanto465@email.com,081844158611,F,1973-08-04,2024-07-18,29,Jl. Pahlawan No. 142,Platinum,6,9776241,Sorong
1348,Eko Utami,eko.utami849@email.com,081150816869,M,1982-12-25,2026-08-08,13,Jl. Ahmad Yani No. 54,Silver,5,6237741,Padang
1349,Teguh Nugroho,teguh.nugroho766@email.com,083198891349,M,1995-08-21,2025-01-28,7,Jl. Diponegoro No. 55,Bronze,0,0,Semarang
1350,Oktavia Santoso,oktavia.santoso9@email.com,083598639290,F,1971-04-23,2023-05-30,27,Jl. Kenanga No. 29,Gold,5,4822714,Jayapura
1351,Gita Sari,gita.sari559@email.com,085843504590,F,1991-01-06,2025-07-28,27,Jl. Thamrin No. 90,Bronze,4,6554805,Jayapura
1352,Budi Siregar,budi.siregar891@email.com,089954974666,M,2006-03-28,2022-05-19,9,Jl. Merdeka No. 186,Silver,4,3314331,Surabaya
1353,Oktavia Kusuma,oktavia.kusuma58@email.com,088319287827,F,1982-02-01,2023-07-04,1,Jl. Sudirman No. 145,Bronze,0,0,Jakarta
1354,Lina Utami,lina.utami637@email.com,087941206762,F,2006-02-02,2025-02-02,8,Jl. Sudirman No. 163,Gold,6,5836930,Yogyakarta
1355,Kurnia Sari,kurnia.sari572@email.com,083038689728,M,2002-12-24,2022-02-27,15,Jl. Pahlawan No. 66,Gold,2,2804716,Banda Aceh
1356,Gita Kusuma,gita.kusuma306@email.com,084407845787,F,1970-08-27,2024-02-04,6,Jl. Thamrin No. 75,Bronze,2,2764340,Bandung
1357,Hadi Saputra,hadi.saputra37@email.com,086121400193,M,1999-10-02,2022-08-09,4,Jl. Pahlawan No. 135,Bronze,5,6201686,Tangerang
1358,Gita Santoso,gita.santoso460@email.com,081729436734,F,1974-09-13,2022-01-25,16,Jl. Thamrin No. 200,Bronze,4,11245145,Lampung
1359,Hani Saputra,hani.saputra72@email.com,087748429750,F,1991-12-05,2026-07-02,29,Jl. Diponegoro No. 105,Platinum,1,1039429,Sorong
1360,Ahmad Pratama,ahmad.pratama62@email.com,085706337930,M,2003-06-01,2024-09-01,15,Jl. Diponegoro No. 35,Bronze,1,625602,Banda Aceh
1361,Ahmad Utami,ahmad.utami195@email.com,089738571759,M,2004-08-03,2023-03-19,15,Jl. Mawar No. 44,Bronze,6,9831572,Banda Aceh
1362,Irfan Sari,irfan.sari522@email.com,089914507434,M,2001-01-24,2024-02-19,27,Jl. Pahlawan No. 127,Bronze,1,1138385,Jayapura
1363,Ahmad Utami,ahmad.utami287@email.com,088488196081,M,1985-12-25,2023-06-04,27,Jl. Sudirman No. 127,Bronze,6,12953772,Jayapura
1364,Umar Utami,umar.utami314@email.com,086346712044,M,1965-08-09,2024-08-28,3,Jl. Merdeka No. 38,Gold,3,5223152,Depok
1365,Juli Wibowo,juli.wibowo96@email.com,088077873290,F,1976-06-05,2022-09-27,26,Jl. Merdeka No. 37,Bronze,5,6260010,Kupang
1366,Wawan Hidayat,wawan.hidayat748@email.com,089663024857,M,1974-12-22,2022-06-18,25,Jl. Ahmad Yani No. 79,Silver,6,6063736,Mataram
1367,Putri Siregar,putri.siregar691@email.com,086079363850,F,2004-01-07,2024-02-09,6,Jl. Gajah Mada No. 81,Bronze,2,8255569,Bandung
1368,Sandi Saputra,sandi.saputra308@email.com,085870220303,M,1994-10-27,2025-08-27,3,Jl. Gajah Mada No. 178,Bronze,3,4774437,Depok
1369,Dewi Saputra,dewi.saputra684@email.com,085769303937,F,1971-02-19,2022-09-27,2,Jl. Melati No. 149,Gold,2,2210081,Bogor
1370,Hadi Utami,hadi.utami751@email.com,087071468320,M,1990-12-10,2025-01-11,14,Jl. Mawar No. 143,Bronze,5,10941376,Pekanbaru
1371,Eka Putri,eka.putri539@email.com,086451319739,F,1968-01-17,2024-02-16,15,Jl. Mawar No. 67,Bronze,6,7653867,Banda Aceh
1372,Rudi Wibowo,rudi.wibowo586@email.com,085434678290,M,1970-10-04,2025-02-15,22,Jl. Ahmad Yani No. 159,Gold,5,8402894,Manado
1373,Dedi Saputra,dedi.saputra755@email.com,085185382543,M,1968-07-19,2022-03-31,10,Jl. Pahlawan No. 156,Platinum,5,7249904,Malang
1374,Irfan Utami,irfan.utami523@email.com,087172066739,M,1982-09-09,2023-04-17,11,Jl. Mawar No. 11,Silver,4,7954913,Medan
1375,Joko Lestari,joko.lestari192@email.com,084675130367,M,1985-05-14,2024-04-20,17,Jl. Thamrin No. 17,Platinum,4,2137143,Pontianak
1376,Sandi Ramadhan,sandi.ramadhan2@email.com,084773769720,M,1965-06-11,2022-10-31,24,Jl. Diponegoro No. 1,Bronze,4,7104194,Denpasar
1377,Umar Sari,umar.sari413@email.com,082947497217,M,1983-12-23,2023-05-25,13,Jl. Kenanga No. 29,Silver,5,3486383,Padang
1378,Teguh Sari,teguh.sari259@email.com,085806544941,M,2001-02-04,2026-04-23,19,Jl. Merdeka No. 6,Silver,3,9335563,Samarinda
1379,Oki Lestari,oki.lestari241@email.com,083123741586,M,2005-03-27,2026-02-27,25,Jl. Mawar No. 190,Gold,4,2227270,Mataram
1380,Wulan Santoso,wulan.santoso308@email.com,087121433942,F,1999-12-11,2022-01-19,13,Jl. Ahmad Yani No. 100,Bronze,8,7194342,Padang
1381,Ahmad Siregar,ahmad.siregar701@email.com,081941105018,M,2002-09-09,2026-07-30,20,Jl. Pahlawan No. 31,Gold,3,3116635,Palangkaraya
1382,Rudi Wijaya,rudi.wijaya679@email.com,088068493009,M,1970-06-03,2024-12-07,4,Jl. Ahmad Yani No. 85,Silver,3,4300912,Tangerang
1383,Eka Santoso,eka.santoso71@email.com,082559154043,F,1981-11-01,2025-07-26,7,Jl. Gajah Mada No. 196,Bronze,6,2950611,Semarang
1384,Nina Santoso,nina.santoso612@email.com,086370353498,F,1989-10-20,2023-10-21,15,Jl. Kenanga No. 181,Bronze,1,1140363,Banda Aceh
1385,Nina Nugroho,nina.nugroho564@email.com,085887450229,F,1968-02-02,2026-01-06,5,Jl. Merdeka No. 36,Silver,2,5504806,Bekasi
1386,Teguh Kusuma,teguh.kusuma611@email.com,081004847288,M,1979-09-15,2025-08-29,5,Jl. Pahlawan No. 37,Bronze,4,3732279,Bekasi
1387,Rina Siregar,rina.siregar927@email.com,085878838809,F,1981-12-11,2024-10-14,3,Jl. Diponegoro No. 92,Silver,5,8626702,Depok
1388,Pandu Hidayat,pandu.hidayat9@email.com,082265551829,M,1987-08-01,2023-04-01,6,Jl. Thamrin No. 159,Bronze,7,13261264,Bandung
1389,Umar Susanto,umar.susanto429@email.com,085029830872,M,2000-02-22,2022-08-08,11,Jl. Thamrin No. 162,Platinum,3,3118802,Medan
1390,Tika Santoso,tika.santoso63@email.com,081742569971,F,1990-02-02,2025-09-25,10,Jl. Merdeka No. 68,Bronze,4,6411875,Malang
1391,Budi Wijaya,budi.wijaya470@email.com,081372227306,M,1980-09-05,2025-02-24,5,Jl. Sudirman No. 186,Gold,7,10303806,Bekasi
1392,Irfan Siregar,irfan.siregar360@email.com,081384705811,M,2005-07-03,2025-03-08,5,Jl. Merdeka No. 168,Gold,5,7571583,Bekasi
1393,Ani Nugroho,ani.nugroho979@email.com,088533026492,F,1992-06-08,2024-05-29,24,Jl. Ahmad Yani No. 98,Silver,5,4193593,Denpasar
1394,Fitri Siregar,fitri.siregar650@email.com,086582795032,F,1991-04-28,2024-06-19,5,Jl. Merdeka No. 28,Silver,1,2625758,Bekasi
1395,Hani Santoso,hani.santoso317@email.com,085934491213,F,2005-04-24,2024-10-19,12,Jl. Diponegoro No. 90,Silver,6,6292427,Palembang
1396,Citra Nugroho,citra.nugroho776@email.com,083917953301,F,1975-03-11,2024-12-31,14,Jl. Mawar No. 172,Platinum,5,5072962,Pekanbaru
1397,Oktavia Santoso,oktavia.santoso397@email.com,089310535824,F,1991-12-26,2024-03-13,17,Jl. Pahlawan No. 40,Gold,3,4935576,Pontianak
1398,Citra Siregar,citra.siregar523@email.com,087973074025,F,1991-09-15,2024-06-24,20,Jl. Mawar No. 120,Gold,3,3983038,Palangkaraya
1399,Wawan Santoso,wawan.santoso423@email.com,087486516832,M,1988-01-02,2023-03-02,21,Jl. Melati No. 145,Bronze,4,6565951,Makassar
1400,Eka Kusuma,eka.kusuma55@email.com,081474434332,F,1982-04-10,2023-10-04,8,Jl. Sudirman No. 87,Silver,2,2667625,Yogyakarta
1401,Indah Lestari,indah.lestari263@email.com,081739024459,F,1987-03-12,2026-03-19,24,Jl. Pahlawan No. 169,Silver,2,4147087,Denpasar
1402,Citra Utami,citra.utami201@email.com,089934854204,F,2004-08-25,2022-07-27,4,Jl. Thamrin No. 119,Bronze,2,4797018,Tangerang
1403,Hani Hidayat,hani.hidayat896@email.com,084462995869,F,2002-05-17,2023-11-22,8,Jl. Sudirman No. 136,Silver,3,2842665,Yogyakarta
1404,Sari Santoso,sari.santoso868@email.com,081187872166,F,1981-01-12,2024-04-09,13,Jl. Sudirman No. 42,Gold,4,8410638,Padang
1405,Juli Putri,juli.putri744@email.com,081800960335,F,1982-02-26,2026-03-16,22,Jl. Merdeka No. 31,Silver,5,15520901,Manado
1406,Lukman Lestari,lukman.lestari969@email.com,086324545983,M,1992-01-27,2024-12-17,24,Jl. Thamrin No. 26,Silver,4,1121769,Denpasar
1407,Bella Santoso,bella.santoso108@email.com,087849074822,F,1968-12-07,2022-12-01,7,Jl. Melati No. 152,Silver,5,6985894,Semarang
1408,Dedi Wijaya,dedi.wijaya305@email.com,081501551011,M,1967-01-07,2023-07-20,26,Jl. Sudirman No. 193,Silver,1,1223986,Kupang
1409,Wawan Wibowo,wawan.wibowo47@email.com,084982778388,M,2006-09-14,2026-04-10,15,Jl. Gajah Mada No. 176,Silver,5,14085816,Banda Aceh
1410,Teguh Hidayat,teguh.hidayat652@email.com,087545029775,M,2006-05-28,2025-04-06,4,Jl. Gajah Mada No. 3,Silver,6,7425546,Tangerang
1411,Irfan Nugroho,irfan.nugroho724@email.com,081512732580,M,1986-09-06,2023-04-03,11,Jl. Mawar No. 43,Silver,3,3015127,Medan
1412,Rina Susanto,rina.susanto779@email.com,089831475386,F,1973-08-20,2024-08-23,1,Jl. Diponegoro No. 120,Bronze,2,5329959,Jakarta
1413,Dewi Saputra,dewi.saputra631@email.com,084585393828,F,1997-02-25,2025-02-05,1,Jl. Thamrin No. 52,Silver,7,9917068,Jakarta
1414,Indah Nugroho,indah.nugroho497@email.com,081973604824,F,1972-09-07,2026-05-06,16,Jl. Mawar No. 108,Silver,5,4230994,Lampung
1415,Ahmad Kusuma,ahmad.kusuma741@email.com,086806357653,M,2000-01-22,2023-08-11,26,Jl. Melati No. 9,Bronze,2,7503950,Kupang
1416,Juli Putri,juli.putri988@email.com,081799821452,F,1973-04-13,2026-04-22,26,Jl. Sudirman No. 101,Silver,3,1433331,Kupang
1417,Wulan Ramadhan,wulan.ramadhan467@email.com,086409861789,F,2000-06-28,2024-02-23,25,Jl. Mawar No. 6,Bronze,3,1134485,Mataram
1418,Lina Wijaya,lina.wijaya871@email.com,089295806352,F,1972-04-19,2025-06-23,14,Jl. Thamrin No. 23,Bronze,4,3809633,Pekanbaru
1419,Pandu Siregar,pandu.siregar5@email.com,081041430068,M,1974-07-03,2026-08-14,10,Jl. Diponegoro No. 94,Bronze,7,8475198,Malang
1420,Fitri Hidayat,fitri.hidayat887@email.com,085883178329,F,1972-10-18,2023-03-10,28,Jl. Melati No. 75,Silver,2,5572629,Ambon
1421,Ahmad Santoso,ahmad.santoso829@email.com,085361411616,M,1992-10-26,2022-08-08,10,Jl. Diponegoro No. 12,Bronze,3,6952617,Malang
1422,Citra Saputra,citra.saputra398@email.com,088294082359,F,1988-12-18,2026-01-13,16,Jl. Pahlawan No. 183,Silver,5,4348504,Lampung
1423,Yusuf Wibowo,yusuf.wibowo96@email.com,085308454632,M,1984-09-03,2023-04-22,11,Jl. Merdeka No. 31,Gold,2,1174646,Medan
1424,Putri Saputra,putri.saputra840@email.com,088676128752,F,1974-08-17,2026-04-24,9,Jl. Sudirman No. 82,Bronze,1,3434789,Surabaya
1425,Kartika Susanto,kartika.susanto79@email.com,089185489706,F,1973-09-25,2022-08-16,25,Jl. Mawar No. 85,Gold,4,9049660,Mataram
1426,Joko Lestari,joko.lestari101@email.com,086761123776,M,2001-08-17,2026-04-16,12,Jl. Ahmad Yani No. 40,Bronze,3,4508102,Palembang
1427,Yusuf Nugroho,yusuf.nugroho303@email.com,088674109654,M,1989-01-05,2023-04-11,6,Jl. Pahlawan No. 195,Silver,7,12389846,Bandung
1428,Indah Saputra,indah.saputra367@email.com,085572670663,F,1994-03-02,2024-08-05,25,Jl. Sudirman No. 7,Bronze,6,13208004,Mataram
1429,Teguh Nugroho,teguh.nugroho668@email.com,084232557668,M,1989-05-25,2024-01-11,4,Jl. Mawar No. 171,Silver,1,1698830,Tangerang
1430,Eko Nugroho,eko.nugroho795@email.com,087194633463,M,1979-09-01,2023-09-21,11,Jl. Sudirman No. 78,Silver,2,2352061,Medan
1431,Oktavia Ramadhan,oktavia.ramadhan177@email.com,086722317166,F,1968-03-19,2024-02-25,6,Jl. Pahlawan No. 176,Silver,1,1007458,Bandung
1432,Rudi Kusuma,rudi.kusuma427@email.com,087135836578,M,1984-01-15,2024-11-23,18,Jl. Thamrin No. 3,Bronze,8,8362047,Banjarmasin
1433,Gita Kusuma,gita.kusuma745@email.com,089249974426,F,1978-06-07,2022-05-19,16,Jl. Mawar No. 107,Silver,2,3113065,Lampung
1434,Wulan Kusuma,wulan.kusuma856@email.com,085518813344,F,1992-12-17,2024-12-19,7,Jl. Merdeka No. 68,Silver,6,7243697,Semarang
1435,Tika Ramadhan,tika.ramadhan799@email.com,086305646296,F,1968-12-11,2022-12-28,8,Jl. Merdeka No. 89,Silver,5,8239189,Yogyakarta
1436,Sandi Putri,sandi.putri875@email.com,087225005492,M,1970-06-20,2024-05-06,19,Jl. Ahmad Yani No. 199,Bronze,6,11555993,Samarinda
1437,Maman Saputra,maman.saputra903@email.com,087285140889,M,1995-09-20,2022-04-29,15,Jl. Gajah Mada No. 89,Bronze,4,3233272,Banda Aceh
1438,Citra Lestari,citra.lestari151@email.com,084629583299,F,1980-09-09,2022-02-26,23,Jl. Mawar No. 54,Gold,3,1782390,Palu
1439,Rudi Susanto,rudi.susanto180@email.com,085927294039,M,1968-12-06,2023-01-05,7,Jl. Sudirman No. 28,Silver,6,11659042,Semarang
1440,Lina Ramadhan,lina.ramadhan992@email.com,083112349971,F,1992-10-04,2024-09-30,29,Jl. Pahlawan No. 43,Bronze,7,9360941,Sorong
1441,Fitri Lestari,fitri.lestari275@email.com,083377088151,F,1988-02-10,2025-01-17,29,Jl. Merdeka No. 96,Bronze,2,2965725,Sorong
1442,Pandu Lestari,pandu.lestari31@email.com,084858979878,M,2002-03-06,2023-03-01,1,Jl. Pahlawan No. 146,Silver,3,3037342,Jakarta
1443,Eko Siregar,eko.siregar849@email.com,081332568609,M,1990-05-16,2023-01-13,9,Jl. Pahlawan No. 140,Bronze,1,1248486,Surabaya
1444,Rudi Nugroho,rudi.nugroho83@email.com,086128268873,M,1966-04-26,2026-04-05,29,Jl. Merdeka No. 88,Silver,3,1234952,Sorong
1445,Lukman Lestari,lukman.lestari470@email.com,086083264777,M,1976-07-27,2023-03-04,7,Jl. Ahmad Yani No. 97,Silver,6,9449388,Semarang
1446,Rudi Kusuma,rudi.kusuma938@email.com,083384596013,M,1993-07-08,2023-07-25,19,Jl. Melati No. 57,Platinum,4,4717443,Samarinda
1447,Oki Utami,oki.utami631@email.com,087657378385,M,1968-03-12,2023-06-17,11,Jl. Sudirman No. 179,Silver,9,12836642,Medan
1448,Fajar Nugroho,fajar.nugroho882@email.com,081373690685,M,1996-03-18,2022-11-20,23,Jl. Kenanga No. 31,Gold,4,7342812,Palu
1449,Nanda Ramadhan,nanda.ramadhan129@email.com,088861702173,M,2001-07-02,2023-09-04,2,Jl. Pahlawan No. 116,Bronze,6,9190656,Bogor
1450,Fitri Nugroho,fitri.nugroho365@email.com,085197173007,F,2000-11-10,2022-12-07,28,Jl. Kenanga No. 126,Bronze,4,7329659,Ambon
1451,Ani Nugroho,ani.nugroho309@email.com,084504970480,F,1997-09-14,2022-01-02,24,Jl. Pahlawan No. 192,Bronze,4,9525243,Denpasar
1452,Nina Wibowo,nina.wibowo11@email.com,084961532048,F,1975-01-18,2022-02-14,28,Jl. Kenanga No. 44,Silver,5,9858831,Ambon
1453,Hadi Utami,hadi.utami34@email.com,086495379869,M,1984-04-20,2024-01-31,3,Jl. Melati No. 147,Gold,5,7498226,Depok
1454,Hadi Siregar,hadi.siregar178@email.com,081720578321,M,1977-04-07,2023-12-15,6,Jl. Gajah Mada No. 18,Bronze,8,18417037,Bandung
1455,Kartika Pratama,kartika.pratama232@email.com,089544023886,F,1972-10-24,2022-05-02,28,Jl. Ahmad Yani No. 85,Silver,6,6408878,Ambon
1456,Joko Wibowo,joko.wibowo574@email.com,084364538913,M,1997-09-26,2025-04-04,13,Jl. Kenanga No. 50,Silver,5,5126913,Padang
1457,Irfan Siregar,irfan.siregar607@email.com,082832897650,M,1980-07-06,2023-08-27,6,Jl. Merdeka No. 138,Bronze,6,10434943,Bandung
1458,Eko Kusuma,eko.kusuma166@email.com,085542066249,M,1982-05-03,2026-06-04,27,Jl. Gajah Mada No. 193,Silver,2,2568678,Jayapura
1459,Wulan Lestari,wulan.lestari249@email.com,089448118432,F,1968-02-05,2022-10-02,20,Jl. Pahlawan No. 51,Bronze,4,4186193,Palangkaraya
1460,Juli Lestari,juli.lestari394@email.com,089988966037,F,1975-02-01,2023-07-24,12,Jl. Diponegoro No. 115,Bronze,3,8096201,Palembang
1461,Wawan Kusuma,wawan.kusuma235@email.com,085723925270,M,1993-02-23,2024-03-21,6,Jl. Gajah Mada No. 60,Silver,7,6219584,Bandung
1462,Pandu Wibowo,pandu.wibowo874@email.com,089236929261,M,1985-03-22,2024-08-27,9,Jl. Ahmad Yani No. 99,Bronze,4,4610627,Surabaya
1463,Ahmad Siregar,ahmad.siregar785@email.com,081981694813,M,1972-08-26,2024-05-21,20,Jl. Merdeka No. 147,Silver,3,3360060,Palangkaraya
1464,Kartika Wibowo,kartika.wibowo723@email.com,081454814371,F,1968-04-06,2023-07-08,5,Jl. Gajah Mada No. 177,Bronze,3,3873000,Bekasi
1465,Lina Santoso,lina.santoso791@email.com,081599465828,F,1982-04-24,2022-07-12,11,Jl. Kenanga No. 164,Bronze,4,4915863,Medan
1466,Budi Sari,budi.sari654@email.com,085894791950,M,1996-10-15,2024-06-23,28,Jl. Mawar No. 155,Platinum,6,14874167,Ambon
1467,Indah Wibowo,indah.wibowo242@email.com,084398250825,F,1970-09-18,2022-11-11,5,Jl. Kenanga No. 47,Silver,5,3940540,Bekasi
1468,Lukman Utami,lukman.utami505@email.com,088018179960,M,1996-01-14,2024-09-16,18,Jl. Kenanga No. 51,Platinum,4,7014632,Banjarmasin
1469,Hadi Lestari,hadi.lestari367@email.com,085049106328,M,1992-06-04,2025-02-17,19,Jl. Thamrin No. 88,Bronze,3,4864592,Samarinda
1470,Nina Hidayat,nina.hidayat805@email.com,088663887985,F,1986-11-17,2024-11-30,2,Jl. Melati No. 136,Bronze,3,2516038,Bogor
1471,Maman Susanto,maman.susanto808@email.com,081738309542,M,1995-03-13,2025-12-26,14,Jl. Melati No. 69,Bronze,2,1976624,Pekanbaru
1472,Wawan Utami,wawan.utami799@email.com,082603019928,M,1984-04-28,2024-01-13,6,Jl. Kenanga No. 101,Bronze,2,4754978,Bandung
1473,Hadi Kusuma,hadi.kusuma188@email.com,082742618570,M,1965-02-18,2023-12-19,28,Jl. Ahmad Yani No. 115,Bronze,9,13932860,Ambon
1474,Gita Lestari,gita.lestari93@email.com,081698040624,F,1976-11-01,2023-05-31,25,Jl. Ahmad Yani No. 23,Bronze,6,14007588,Mataram
1475,Yusuf Santoso,yusuf.santoso428@email.com,082694016689,M,2003-12-21,2022-01-28,26,Jl. Mawar No. 11,Bronze,4,3333223,Kupang
1476,Ani Hidayat,ani.hidayat441@email.com,081834105458,F,1968-10-12,2023-12-03,27,Jl. Sudirman No. 123,Gold,4,2472428,Jayapura
1477,Ahmad Susanto,ahmad.susanto779@email.com,089952439235,M,1969-01-24,2025-06-12,8,Jl. Diponegoro No. 63,Bronze,3,3647029,Yogyakarta
1478,Umar Lestari,umar.lestari475@email.com,081402207158,M,1975-05-27,2022-10-03,6,Jl. Kenanga No. 57,Bronze,6,14112053,Bandung
1479,Budi Saputra,budi.saputra675@email.com,085455048748,M,1974-08-16,2024-12-19,1,Jl. Pahlawan No. 72,Bronze,4,2308381,Jakarta
1480,Bella Nugroho,bella.nugroho726@email.com,089329629303,F,1990-05-07,2022-09-23,14,Jl. Merdeka No. 4,Silver,4,7415003,Pekanbaru
1481,Rudi Kusuma,rudi.kusuma846@email.com,081478133604,M,1992-02-15,2023-07-10,7,Jl. Diponegoro No. 106,Bronze,4,3634586,Semarang
1482,Juli Susanto,juli.susanto733@email.com,085720777989,F,1984-03-07,2024-06-10,3,Jl. Gajah Mada No. 71,Gold,2,5249958,Depok
1483,Dewi Siregar,dewi.siregar482@email.com,086849798054,F,1994-03-15,2023-02-07,24,Jl. Pahlawan No. 193,Bronze,9,22605589,Denpasar
1484,Kurnia Lestari,kurnia.lestari285@email.com,089074536399,M,2004-01-27,2023-01-04,10,Jl. Sudirman No. 122,Bronze,1,119707,Malang
1485,Dewi Sari,dewi.sari867@email.com,081810828128,F,1966-02-27,2024-06-22,18,Jl. Ahmad Yani No. 179,Bronze,4,8552508,Banjarmasin
1486,Lukman Sari,lukman.sari274@email.com,083131206829,M,1984-05-25,2024-06-30,8,Jl. Diponegoro No. 69,Bronze,3,3245475,Yogyakarta
1487,Gita Sari,gita.sari584@email.com,081046300897,F,2001-05-15,2024-03-07,27,Jl. Gajah Mada No. 76,Silver,0,0,Jayapura
1488,Hani Saputra,hani.saputra582@email.com,085473047116,F,1973-07-18,2026-04-08,27,Jl. Mawar No. 45,Bronze,6,10657985,Jayapura
1489,Indah Wijaya,indah.wijaya233@email.com,089098746608,F,1965-10-11,2022-01-25,21,Jl. Mawar No. 190,Gold,3,1801029,Makassar
1490,Dedi Saputra,dedi.saputra605@email.com,083591608557,M,1980-06-25,2023-07-25,24,Jl. Merdeka No. 149,Silver,3,2767338,Denpasar
1491,Sari Wijaya,sari.wijaya501@email.com,088022662403,F,1992-01-10,2025-10-08,9,Jl. Sudirman No. 76,Bronze,9,9664280,Surabaya
1492,Indah Putri,indah.putri85@email.com,088972056714,F,1990-12-13,2022-04-15,15,Jl. Pahlawan No. 66,Gold,3,2368499,Banda Aceh
1493,Eka Ramadhan,eka.ramadhan947@email.com,085583346716,F,1979-07-18,2024-03-05,29,Jl. Ahmad Yani No. 178,Bronze,4,4580004,Sorong
1494,Rina Susanto,rina.susanto464@email.com,083988343563,F,1967-01-05,2025-03-15,20,Jl. Kenanga No. 29,Bronze,4,2521361,Palangkaraya
1495,Kartika Santoso,kartika.santoso21@email.com,086309386587,F,2006-09-13,2024-07-19,23,Jl. Pahlawan No. 193,Gold,5,5991116,Palu
1496,Maman Siregar,maman.siregar937@email.com,083186980398,M,1980-08-09,2023-04-12,2,Jl. Diponegoro No. 7,Bronze,6,12605864,Bogor
1497,Gita Santoso,gita.santoso909@email.com,084885929843,F,1995-12-26,2024-04-08,27,Jl. Melati No. 35,Bronze,3,6662026,Jayapura
1498,Pandu Saputra,pandu.saputra795@email.com,089939039251,M,2001-11-09,2024-08-31,29,Jl. Merdeka No. 198,Silver,4,971704,Sorong
1499,Kartika Putri,kartika.putri828@email.com,084549582675,F,1986-11-20,2026-04-06,17,Jl. Pahlawan No. 121,Silver,4,4434484,Pontianak
1500,Gita Hidayat,gita.hidayat711@email.com,088541700116,F,1975-12-17,2026-07-24,22,Jl. Pahlawan No. 7,Silver,5,2062594,Manado
1501,Kartika Wibowo,kartika.wibowo142@email.com,082955976516,F,2005-05-19,2025-10-05,1,Jl. Ahmad Yani No. 166,Gold,5,4160641,Jakarta
1502,Citra Sari,citra.sari401@email.com,081884474406,F,1993-01-14,2024-04-02,28,Jl. Merdeka No. 196,Bronze,1,95278,Ambon
1503,Wawan Siregar,wawan.siregar595@email.com,083496897808,M,1995-04-26,2022-01-31,22,Jl. Melati No. 158,Bronze,2,2246352,Manado
1504,Sandi Wijaya,sandi.wijaya989@email.com,084454368422,M,1991-12-11,2022-11-12,18,Jl. Mawar No. 24,Bronze,6,11228172,Banjarmasin
1505,Umar Saputra,umar.saputra176@email.com,082253858705,M,1984-10-09,2026-08-28,27,Jl. Merdeka No. 53,Silver,3,3648488,Jayapura
1506,Dedi Ramadhan,dedi.ramadhan656@email.com,081082797040,M,1985-05-22,2023-05-02,25,Jl. Ahmad Yani No. 92,Silver,2,405279,Mataram
1507,Oktavia Santoso,oktavia.santoso349@email.com,082886303290,F,1976-02-20,2025-05-11,13,Jl. Merdeka No. 95,Bronze,2,1327414,Padang
